"URL","都道府県","経営主体","病院名","病床数","住所","電話"
"http://www.kitaakita-hp.jp/","秋田県","厚生連","北秋田市民病院",320,"秋田県北秋田市下杉字上清水沢16-29","0186-62-7001"
"http://www.koto-ghp.jp/","秋田県","厚生連","湖東厚生病院",100,"秋田県南秋田郡八郎潟町川崎字貝保98-1","018-875-2100"
"http://yamamoto-hosp.noshiro.akita.jp/","秋田県","厚生連","能代厚生医療センター",456,"秋田県能代市落合字上前田地内","0185-52-3111"
"http://www.hiraka-hp.yokote.akita.jp/","秋田県","厚生連","平鹿総合病院",586,"秋田県横手市前郷字八ツ口3-1","0182-32-5121"
"http://www.yuri-hospital.honjo.akita.jp/","秋田県","厚生連","由利組合総合病院",606,"秋田県由利本荘市川口字家後38","0184-27-1200"
"http://www.kyusei.or.jp","秋田県","医療法人","秋田緑ヶ丘病院",380,"秋田県秋田市飯島字堀川84","018-845-2161"
"http://satohospital.jp/","秋田県","医療法人","佐藤病院",137,"秋田県由利本荘市小人町117-3","0184-22-6555"
"http://www.fujiwarahsp.or.jp/","秋田県","特定医療法人","藤原記念病院",140,"秋田県潟上市天王字上江川47","018-878-3131"
"http://www.meiwakai.or.jp/nakadori/","秋田県","社会医療法人","中通総合病院",450,"秋田県秋田市南通みその町3-15","018-833-1122"
"http://www.honjodaiichihp.com","秋田県","社会医療法人","本荘第一病院",158,"秋田県由利本荘市岩渕下110","0184-22-0111"
"http://ny-ishikaihp.jp/","秋田県","その他法人","能代山本医師会病院",200,"秋田県能代市桧山字新田沢105-11","0185-58-3311"
"http://www.kahoku-hospital.jp","山形県","都道府県","山形県立河北病院",186,"山形県西村山郡河北町谷地字月山堂111","0237-73-3131"
"http://cocorohosp-yamagata.jp/","山形県","都道府県","山形県立こころの医療センター",213,"山形県鶴岡市茅原字草見鶴51-1","0235-64-8100"
"http://www.ysh.pref.yamagata.jp","山形県","都道府県","山形県立新庄病院",454,"山形県新庄市若葉町12-55","0233-22-5525"
"http://www.ypch.gr.jp/","山形県","都道府県","山形県立中央病院",609,"山形県山形市青柳1800","023-685-2626"
"http://www.okitama-hp.or.jp/","山形県","市町村","公立置賜総合病院",520,"山形県東置賜郡川西町大字西大塚2000","0238-46-5000"
"http://www.city.sagae.yamagata.jp/hospital/hospital/","山形県","市町村","寒河江市立病院",98,"山形県寒河江市大字寒河江字塩水80","0237-86-2101"
"http://www.shonai-hos.jp/","山形県","市町村","鶴岡市立荘内病院",521,"山形県鶴岡市泉町4-20","0235-26-5111"
"http://www.tendo-city-hospital.jp","山形県","市町村","天童市民病院",84,"山形県天童市駅西五丁目２番１号","023-654-2511"
"https://www.saiseikan.jp/","山形県","市町村","山形市立病院済生館",528,"山形県山形市七日町1-3-26","023-625-5555"
"http://yonezawa-city-hospital.jp","山形県","市町村","米沢市立病院",322,"山形県米沢市相生町6-36","0238-22-2450"
"http://www.nihonkai-hos.jp/hospital/","山形県","地方独立行政法人","日本海総合病院",634,"山形県酒田市あきほ町30","0234-26-2001"
"http://www.ameria.org","山形県","済生会","山形済生病院",473,"山形県山形市沖町79-1","023-682-1111"
"https://www.tohoku-ctr-hsp.com/","山形県","共済組合及び連合会","東北中央病院",252,"山形県山形市和合町3-2-5","023-623-5111"
"http://www.shinoda-hp.or.jp/","山形県","医療法人","篠田総合病院",383,"山形県山形市桜町2-68","023-623-1711"
"http://www.amarume-hp.jp/","山形県","医療法人","庄内余目病院",324,"山形県東田川郡庄内町松陽1-1-1","0234-43-3434"
"http://www.shin-toku.com","山形県","医療法人","新庄徳洲会病院",270,"山形県新庄市大字鳥越字駒場4623","0233-23-3434"
"http://www.miyuki.or.jp/","山形県","社会医療法人","みゆき会病院",183,"山形県上山市弁天2-2-11","023-672-8282"
"http://y-mcoop.com/hospital/","山形県","医療生協","鶴岡協立病院",199,"山形県鶴岡市文園町9-34","0235-23-6060"
"http://www.sanyudo.or.jp","山形県","その他法人","三友堂病院",187,"山形県米沢市中央6-1-219","0238-24-3700"
"http://iwaki-hosp.jp/","福島県","独立行政法人国立病院機構","いわき病院",154,"福島県いわき市小名浜野田字八合88-1","0246-88-7101"
"http://www.fukushimah.johas.go.jp/","福島県","独立行政法人労働者健康安全機構","福島労災病院",406,"福島県いわき市内郷綴町沼尻3","0246-26-1111"
"http://nihonmatsu.jcho.go.jp/","福島県","独立行政法人地域医療機能推進機構","二本松病院",160,"福島県二本松市成田町1-553","0243-23-1231"
"http://iwaki-city-medical.center.jp/","福島県","市町村","いわき市医療センター",700,"福島県いわき市内郷御厩町久世原16","0246-26-3151"
"http://www.bb.soma.or.jp/~psghjim1/","福島県","市町村","公立相馬総合病院",198,"福島県相馬市新沼字坪ケ迫142","0244-36-5101"
"http://www.fujita-hp.jp","福島県","市町村","公立藤田総合病院",311,"福島県伊達郡国見町塚野目字三本木14","024-585-2121"
"http://www.fmu.ac.jp/amc/","福島県","地方独立行政法人","福島県立医科大学会津医療センター附属病院",226,"福島県会津若松市河東町谷沢字前田21-2","0242-75-2100"
"http://www.fukushima-med-jrc.jp/","福島県","日赤","福島赤十字病院",296,"福島県福島市八島町7-7","024-534-6101"
"http://www.kawamata.saiseikai.or.jp/","福島県","済生会","済生会川俣病院",90,"福島県伊達郡川俣町大字鶴沢字川端2-4","024-566-2323"
"http://www.saisei.ecnet.jp/","福島県","済生会","済生会福島総合病院",216,"福島県福島市大森字下原田25","024-544-5171"
"http://www.shirakawa-kosei.jp","福島県","厚生連","白河厚生総合病院",471,"福島県白河市豊地上弥次郎2-1","0248-22-2211"
"https://www.hanawa-fkousei.jp/","福島県","厚生連","塙厚生病院",303,"福島県東白川郡塙町塙字大町1-5","0247-43-1145"
"http://www.aida-hp.or.jp/","福島県","公益法人","会田病院",193,"福島県西白河郡矢吹町本町216","0248-42-2121"
"http://www.jinsenkai.or.jp/kitafukushima/","福島県","公益法人","北福島医療センター",226,"福島県伊達市箱崎東23-1","024-551-0551"
"http://www.jusendo.or.jp","福島県","公益法人","寿泉堂綜合病院",305,"福島県郡山市駅前1-1-17","024-932-6363"
"http://www.matsumura-ghp.or.jp/choshunkanHP/choshunkan-top.html","福島県","公益法人","長春館病院",168,"福島県いわき市平藤間字川前63-2","0246-39-3090"
"http://www.k-washinkai.or.jp/haryu/","福島県","公益法人","針生ヶ丘病院",407,"福島県郡山市大槻町字天正坦11","024-932-0201"
"http://www.k-washinkai.or.jp/hibari/","福島県","公益法人","雲雀ヶ丘病院",254,"福島県南相馬市原町区上町1-30","0244-23-4166"
"http://www.hoshipital.jp/","福島県","公益法人","星総合病院",430,"福島県郡山市向河原町159-1","024-983-5511"
"http://www.matsumura-ghp.or.jp/matsumuraGHP/matsumura-top.html","福島県","公益法人","松村総合病院",206,"福島県いわき市平字小太郎町1-1","0246-23-2161"
"http://www.sakuunkai.or.jp/iizuka","福島県","医療法人","飯塚病院",410,"福島県喜多方市松山町村松字北原3634-1","0241-24-3421"
"http://www.shouyoukai.or.jp","福島県","医療法人","磐城中央病院",60,"福島県いわき市小名浜南富岡字富士前41","0246-53-2267"
"http://iwakiyumoto-hp.or.jp/","福島県","医療法人","いわき湯本病院",154,"福島県いわき市常磐湯本町台山6","0246-42-3188"
"http://www.kashima.jp","福島県","医療法人","かしま病院",232,"福島県いわき市鹿島町下蔵持字中沢目22-1","0246-58-8010"
"http://www.kureha-hosp.jp/","福島県","医療法人","呉羽総合病院",199,"福島県いわき市錦町落合1-1","0246-63-2181"
"http://www.keiai-kai.com/seibu/","福島県","医療法人","福島西部病院",99,"福島県福島市東中央3-15","024-533-2121"
"http://www.masu-med.or.jp/masu_memorial","福島県","医療法人","枡記念病院",216,"福島県二本松市住吉100","0243-22-3100"
"http://matsuo-iwaki.or.jp/","福島県","医療法人","松尾病院",199,"福島県いわき市平字愛谷町4-1-4","0246-22-4421"
"http://www.azumanh.or.jp","福島県","社会医療法人","あづま脳神経外科病院",168,"福島県福島市大森字柳下16-1","024-546-3911"
"http://www.onchikai.jp","福島県","その他法人","会津中央病院",713,"福島県会津若松市鶴賀町1-1","0242-25-1515"
"http://www.ohta-hp.or.jp/n_atami/a-top.htm","福島県","その他法人","太田熱海病院",399,"福島県郡山市熱海町熱海5-240","024-984-0088"
"http://www.ohara-hp.or.jp/iryou/","福島県","その他法人","大原医療センター",190,"福島県福島市鎌田字中江33","024-554-2001"
"http://www.ohara-hp.or.jp/ohara/","福島県","その他法人","大原綜合病院",353,"福島県福島市上町6-1","024-526-0300"
"http://www.takeda.or.jp/","福島県","その他法人","竹田綜合病院",837,"福島県会津若松市山鹿町3-27","0242-27-5511"
"https://www.ohta-hp.or.jp/n_nishi/n_top.htm","福島県","その他法人","附属太田西ノ内病院",1086,"福島県郡山市西ノ内2-5-20","024-925-1188"
"http://www.minamitohoku.or.jp","福島県","その他法人","附属　総合南東北病院",461,"福島県郡山市八山田七丁目115番地","024-934-5322"
"http://www.ibarakihigashi-hospital.jp/","茨城県","独立行政法人国立病院機構","茨城東病院",346,"茨城県那珂郡東海村照沼825","029-282-1151"
"http://kasumi-hosp.jp/","茨城県","独立行政法人国立病院機構","霞ヶ浦医療センター",250,"茨城県土浦市下高津2-7-14","029-822-5050"
"http://www.hosp.go.jp/~mito-mc/","茨城県","独立行政法人国立病院機構","水戸医療センター",500,"茨城県東茨城郡茨城町桜の郷280","029-240-7711"
"http://www.hosp.tsukuba.ac.jp/","茨城県","国立大学法人","筑波大学附属病院",800,"茨城県つくば市天久保2-1-1","029-853-3900"
"http://ibaraki-kodomo.com/","茨城県","都道府県","茨城県立こども病院",115,"茨城県水戸市双葉台3-3-1","0292-54-1151"
"http://www.hospital.pref.ibaraki.jp/chuo/","茨城県","都道府県","茨城県立中央病院",500,"茨城県笠間市鯉淵6528","0296-77-1121"
"http://kitaibaraki.info/","茨城県","市町村","北茨城市民病院",183,"茨城県北茨城市関南町関本下1050","0293-46-1121"
"http://www.tokai-hp.jp/","茨城県","市町村","村立東海病院",80,"茨城県那珂郡東海村村松2081-2","029-282-2188"
"http://www.iwmo.or.jp","茨城県","地方独立行政法人","茨城県西部メディカルセンター",250,"茨城県筑西市大塚555","0296-24-9111"
"http://www.koga.jrc.or.jp/","茨城県","日赤","古河赤十字病院",200,"茨城県古河市下山町1150","0280-23-7111"
"http://www.mito.jrc.or.jp","茨城県","日赤","水戸赤十字病院",442,"茨城県水戸市三の丸3-12-48","029-221-5177"
"http://www.kamisusaisei.jp","茨城県","済生会","神栖済生会病院",179,"茨城県神栖市知手中央7-2-45","0299-97-2111"
"http://ho-saisei.jp/","茨城県","済生会","常陸大宮済生会病院",160,"茨城県常陸大宮市田子内町3033-3","0295-52-5151"
"http://www.mito-saisei.jp/","茨城県","済生会","水戸済生会総合病院",472,"茨城県水戸市双葉台3-3-10","029-254-5151"
"http://www.ryugasaki-hp.org","茨城県","済生会","龍ケ崎済生会病院",210,"茨城県龍ケ崎市中里1-1","0297-63-7111"
"http://www.seinan-mch.or.jp","茨城県","厚生連","茨城西南医療センター病院",358,"茨城県猿島郡境町2190","0280-87-8111"
"http://www.takahagi-kyodo-hp.jp","茨城県","厚生連","県北医療センター高萩協同病院",199,"茨城県高萩市大字上手綱上ヶ穂町1006-9","0293-23-1122"
"http://www.toride-medical.or.jp/","茨城県","厚生連","ＪＡとりで総合医療センター",414,"茨城県取手市本郷2-1-1","0297-74-5551"
"http://www.tkgh.jp","茨城県","厚生連","総合病院土浦協同病院",800,"茨城県土浦市おおつ野4-1-1","029-830-3711"
"http://www.mitokyodo-hp.jp","茨城県","厚生連","総合病院水戸協同病院",389,"茨城県水戸市宮町3-2-7","029-231-2371"
"http://www.ndgh.jp","茨城県","厚生連","土浦協同病院なめがた地域医療センタ－",199,"茨城県行方市井上藤井98-8","0299-56-0600"
"http://www.kkr-suifu.com/","茨城県","共済組合及び連合会","水府病院",131,"茨城県水戸市赤塚1-1","029-309-5000"
"http://www.ishioka1.com","茨城県","公益法人","石岡第一病院",126,"茨城県石岡市東府中1-7","0299-22-5151"
"http://www.kashimahp.jp","茨城県","公益法人","鹿島病院",261,"茨城県鹿嶋市平井1129-2","0299-82-1271"
"http://www.tmch.or.jp/hosp/","茨城県","公益法人","筑波メディカルセンター病院",453,"茨城県つくば市天久保1-3-1","029-851-3511"
"http://www.ishikaibyouin.or.jp/","茨城県","公益法人","取手北相馬保健医療センター医師会病院",199,"茨城県取手市野々井1926","0297-78-6111"
"http://www.aida-hp.jp","茨城県","医療法人","会田記念リハビリテーション病院",178,"茨城県守谷市同地字仲山360","0297-48-6111"
"http://www.ichihara-hospital.or.jp","茨城県","医療法人","いちはら病院",199,"茨城県つくば市大曽根3681","029-864-0303"
"http://www.jojinkai.com","茨城県","医療法人","牛久愛和総合病院",489,"茨城県牛久市猪子町896","029-873-3111"
"http://www.watanabekai.net","茨城県","医療法人","大洗海岸病院",177,"茨城県東茨城郡大洗町大貫町915","029-267-2191"
"http://www.kawahp.net","茨城県","医療法人","川崎胃腸科肛門科病院",45,"茨城県日立市桜川町3-3-19","0294-36-1800"
"http://www.seisyuukai.com/kandatsu/","茨城県","医療法人","神立病院",160,"茨城県土浦市神立中央5-11-2","029-831-9711"
"http://www.hakujinkai.com/","茨城県","医療法人","志村大宮病院",178,"茨城県常陸大宮市上町313","0295-53-1111"
"http://www.seirei-memorial.com/","茨城県","医療法人","聖麗メモリアル病院",72,"茨城県日立市茂宮町841番地","0294-52-8500"
"http://www.tsukuba-kinen.or.jp","茨城県","医療法人","筑波記念病院",487,"茨城県つくば市要1187-299","029-864-1212"
"http://tsukuba-hospital.jp/","茨城県","医療法人","筑波病院",199,"茨城県つくば市大角豆1761","029-855-0777"
"http://www.mihochu.or.jp","茨城県","医療法人","美浦中央病院",186,"茨城県稲敷郡美浦村宮地596","029-885-3551"
"http://www.miyamoto-hp.or.jp/","茨城県","医療法人","宮本病院",417,"茨城県稲敷市幸田1247","0299-79-2114"
